date,open,high,low,close,preclose,volume,amount,volume_unit,special_treatment
2020-02-21,90.0,96.0,77.7,77.96,21.67,27089790,2261366024.0,shares,0
2020-02-24,74.0,77.77,67.67,76.5,77.96,18726678,1357333221.0,shares,0
2020-02-25,73.05,82.0,73.05,77.6,76.5,15676199,1225889769.0,shares,0
2020-02-26,73.5,76.5,69.67,71.01,77.6,11145850,803864866.0,shares,0
2020-02-27,69.98,72.01,65.61,65.61,71.01,8174889,551157023.0,shares,0
2020-02-28,60.0,67.21,59.0,61.66,65.61,7786366,485886874.0,shares,0
2020-03-02,64.4,65.0,61.02,62.38,61.66,5617244,352234907.0,shares,0
2020-03-03,63.12,66.22,62.2,62.9,62.38,6769444,433237423.0,shares,0
2020-03-04,61.0,61.98,58.88,61.3,62.9,5825325,352640131.0,shares,0
2020-03-05,62.5,65.48,61.61,63.79,61.3,6615219,419128398.0,shares,0
2020-03-06,61.94,63.2,61.58,62.02,63.79,3919906,244015433.0,shares,0
2020-03-09,60.0,60.99,56.78,56.81,62.02,4668631,275418279.0,shares,0
2020-03-10,58.85,59.96,56.59,59.65,56.81,5659501,330311250.0,shares,0
2020-03-11,58.9,59.5,55.99,56.11,59.65,5022639,289962813.0,shares,0
2020-03-12,54.29,56.22,54.01,54.46,56.11,2781706,152609474.0,shares,0
2020-03-13,50.8,56.38,50.51,54.54,54.46,4458278,238718994.0,shares,0
2020-03-16,54.25,56.48,51.33,51.5,54.54,3634159,196885949.0,shares,0
2020-03-17,53.14,53.88,50.1,52.66,51.5,3638586,190582874.0,shares,0
2020-03-18,53.88,54.44,51.67,51.8,52.66,3734359,199966557.0,shares,0
2020-03-19,52.3,58.87,51.88,58.85,51.8,7502832,422308025.0,shares,0
2020-03-20,60.1,60.98,57.8,58.65,58.85,6669625,396146827.0,shares,0
2020-03-23,55.95,57.2,51.0,51.7,58.65,5008873,269690488.0,shares,0
2020-03-24,53.51,54.0,50.1,54.0,51.7,4155877,218114135.0,shares,0
2020-03-25,55.4,56.8,54.16,54.61,54.0,3965372,219457667.0,shares,0
2020-03-26,52.98,54.6,52.4,52.5,54.61,2972004,158090799.0,shares,0
2020-03-27,54.4,55.5,52.55,52.94,52.5,3059505,165054903.0,shares,0
2020-03-30,50.96,51.83,49.01,50.17,52.94,3416623,170712798.0,shares,0
2020-03-31,51.27,51.82,49.08,49.25,50.17,2545779,127911013.0,shares,0
2020-04-01,48.99,50.8,48.99,49.28,49.25,2214337,110133607.0,shares,0
2020-04-02,48.59,52.25,48.49,52.16,49.28,3377215,170256651.0,shares,0
2020-04-03,51.41,51.55,49.76,49.81,52.16,2801543,141524005.0,shares,0
2020-04-07,51.1,51.39,50.51,50.67,49.81,2092493,106385078.0,shares,0
2020-04-08,50.75,52.7,50.66,51.74,50.67,3134180,162792103.0,shares,0
2020-04-09,51.01,52.0,50.67,50.9,51.74,2371857,121144117.0,shares,0
2020-04-10,50.75,51.0,48.77,48.92,50.9,2324821,115127125.0,shares,0
2020-04-13,49.0,49.2,47.32,47.4,48.92,1635791,78768890.0,shares,0
2020-04-14,48.03,48.5,47.58,48.22,47.4,1203776,57819457.0,shares,0
2020-04-15,48.16,48.98,47.66,47.67,48.22,1686061,81475674.0,shares,0
2020-04-16,47.39,47.59,46.49,46.66,47.67,2272768,106643693.0,shares,0
2020-04-17,47.09,48.25,46.93,47.39,46.66,2483488,118142365.0,shares,0
2020-04-20,47.0,47.33,46.5,47.09,47.39,1487736,69811023.0,shares,0
2020-04-21,47.0,47.0,45.82,46.04,47.09,1550267,71665274.0,shares,0
2020-04-22,45.62,48.2,45.34,47.52,46.04,3182758,151328324.0,shares,0
2020-04-23,47.34,48.38,47.06,47.47,47.52,2064323,98416012.0,shares,0
2020-04-24,47.2,48.88,46.5,48.3,47.47,3018668,144597634.0,shares,0
2020-04-27,48.1,48.28,46.76,47.01,48.3,1910331,90254594.0,shares,0
2020-04-28,46.78,46.78,40.0,43.16,47.01,3487206,150758315.0,shares,0
2020-04-29,42.99,43.4,40.75,41.02,43.16,2136742,89505267.0,shares,0
2020-04-30,40.76,45.68,40.76,44.12,41.02,3912755,169652476.0,shares,0
2020-05-06,43.12,51.49,43.0,50.85,44.12,7134852,339106931.0,shares,0
2020-05-07,50.8,50.8,48.31,48.6,50.85,5194246,255533896.0,shares,0
2020-05-08,48.66,50.55,48.41,48.69,48.6,4038262,198814936.0,shares,0
2020-05-11,49.37,50.8,48.76,49.3,48.69,3622217,179632777.0,shares,0
2020-05-12,49.99,53.99,48.51,53.9,49.3,6423283,331379256.0,shares,0
